nation,date,tmax,tmin,precip,month,day,year
Germany,2004-07-15,19.732627118644068,13.301152542372883,3.8736703040949156,7,15,2004
Germany,2005-07-15,29.235711864406777,14.366847457627118,0.7298809840677966,7,15,2005
Germany,2006-07-15,25.24406779661017,10.672372881355933,0.0032295630508474573,7,15,2006
Germany,2007-07-15,32.6363220338983,16.07594915254237,0.07073027853559322,7,15,2007
Germany,2008-07-15,23.560118644067796,11.71120338983051,0.15123665214915255,7,15,2008
Germany,2009-07-15,26.518627118644066,15.82813559322034,1.900975185640678,7,15,2009
Germany,2010-07-15,26.52694915254237,14.942491525423728,1.631015396298305,7,15,2010
Germany,2011-07-15,19.335406779661017,10.18622033898305,1.9794591877423728,7,15,2011
Germany,2012-07-15,18.885033898305085,10.750457627118642,5.112628413803391,7,15,2012
Germany,2013-07-15,23.12437288135593,8.515898305084749,0.011579867145762712,7,15,2013
Germany,2014-07-15,23.69927118644068,12.498525423728815,0.5726506816677966,7,15,2014
Germany,1979-07-16,15.538440677966102,9.297237288135596,2.789235374033898,7,16,1979
Germany,1980-07-16,14.996169491525423,9.927796610169493,2.6730589029559324,7,16,1980
Germany,1981-07-16,19.98638983050847,12.025169491525425,4.479169472054237,7,16,1981
Germany,1982-07-16,26.55962711864407,15.777271186440679,6.812628633884746,7,16,1982
Germany,1983-07-16,27.832745762711866,14.902322033898304,2.3646205494915256,7,16,1983
Germany,1984-07-16,15.39264406779661,10.554898305084745,6.127612946359322,7,16,1984
Germany,1985-07-16,23.162322033898306,11.010847457627118,3.0344492797016946,7,16,1985
Germany,1986-07-16,27.024966101694915,13.529389830508473,0.07588017152542371,7,16,1986
Germany,1987-07-16,25.29998305084746,15.473813559322034,14.104629529871186,7,16,1987
Germany,1988-07-16,14.888610169491525,11.33108474576271,10.857960474589829,7,16,1988
Germany,1989-07-16,18.30228813559322,10.874474576271187,1.1031571759728813,7,16,1989
Germany,1990-07-16,26.5405593220339,8.992067796610172,0.053215043308474576,7,16,1990
Germany,1991-07-16,20.466406779661018,12.16257627118644,1.6999714388745761,7,16,1991
Germany,1992-07-16,24.686762711864407,8.880762711864408,0.3466395846915254,7,16,1992
Germany,1993-07-16,21.01686440677966,13.456372881355932,9.208353281857628,7,16,1993
Germany,1994-07-16,27.569966101694913,13.287627118644068,1.301193430779661,7,16,1994
Germany,1995-07-16,22.49808474576271,14.510152542372882,9.966922250155932,7,16,1995
Germany,1996-07-16,18.291745762711862,8.871830508474577,0.3696247465627118,7,16,1996
Germany,1997-07-16,22.543389830508474,11.407728813559324,3.8653777656,7,16,1997
Germany,1998-07-16,17.641440677966102,10.293033898305085,4.123829748325424,7,16,1998
Germany,1999-07-16,21.81977966101695,9.607423728813561,0.4164097461559322,7,16,1999
Germany,2000-07-16,17.828830508474578,8.77008474576271,2.1989388753762715,7,16,2000
Germany,2001-07-16,17.25249152542373,10.322423728813558,13.708964300827118,7,16,2001
Germany,2002-07-16,24.662135593220338,15.24228813559322,5.92057225159322,7,16,2002
Germany,2003-07-16,32.460610169491524,16.585559322033898,1.201993820176271,7,16,2003
Germany,2004-07-16,22.37686440677966,13.612423728813559,3.191679595525424,7,16,2004
Germany,2005-07-16,23.651169491525426,13.393728813559322,0.5710069383864407,7,16,2005
Germany,2006-07-16,25.76228813559322,12.151593220338983,0.0,7,16,2006
Germany,2007-07-16,33.954389830508475,20.102288135593223,0.061507157613559314,7,16,2007
Germany,2008-07-16,22.04622033898305,12.522728813559322,2.671211237613559,7,16,2008
Germany,2009-07-16,27.334389830508474,14.600915254237288,0.08679084199322033,7,16,2009
Germany,2010-07-16,31.601830508474578,13.443000000000001,0.16819906612881355,7,16,2010
Germany,2011-07-16,24.90615254237288,9.492898305084744,0.7069538293627119,7,16,2011
Germany,2012-07-16,18.715220338983052,10.055457627118644,3.8647670609288136,7,16,2012
Germany,2013-07-16,25.783237288135595,8.746254237288136,0.0009892350915254237,7,16,2013
Germany,2014-07-16,25.006169491525423,12.813830508474576,0.5841723701898305,7,16,2014
Germany,1979-07-17,16.736830508474576,11.353033898305085,2.913239113505085,7,17,1979
Germany,1980-07-17,14.147983050847458,8.502813559322034,1.1577834929898305,7,17,1980
Germany,1981-07-17,19.106254237288137,11.350322033898305,5.767269793261017,7,17,1981
Germany,1982-07-17,22.72291525423729,14.513389830508475,7.792466878738983,7,17,1982
Germany,1983-07-17,30.14328813559322,13.432576271186438,0.38289207941694914,7,17,1983
Germany,1984-07-17,13.799677966101696,10.96020338983051,4.577423434779662,7,17,1984
Germany,1985-07-17,22.015338983050846,11.6734406779661,0.5695667450847457,7,17,1985
Germany,1986-07-17,27.546983050847455,14.226220338983051,2.5568234841355935,7,17,1986
Germany,1987-07-17,23.434796610169492,16.523881355932204,15.31922214142373,7,17,1987
Germany,1988-07-17,16.84662711864407,11.74820338983051,5.865815549898305,7,17,1988
Germany,1989-07-17,17.42084745762712,8.50771186440678,0.7030261499796611,7,17,1989
Germany,1990-07-17,18.56169491525424,13.066745762711864,1.2195087896135592,7,17,1990
Germany,1991-07-17,20.72428813559322,10.500440677966102,1.4485020220067797,7,17,1991
Germany,1992-07-17,26.506915254237285,13.009474576271186,3.6643885334237285,7,17,1992
Germany,1993-07-17,21.540033898305087,14.484135593220339,6.033810650277966,7,17,1993
Germany,1994-07-17,26.596118644067797,15.11228813559322,1.504684635620339,7,17,1994
Germany,1995-07-17,21.85162711864407,12.91250847457627,2.0455636449355934,7,17,1995
Germany,1996-07-17,19.890542372881356,6.695423728813561,0.09386093227118643,7,17,1996
Germany,1997-07-17,21.82162711864407,13.362457627118644,4.11649803298983,7,17,1997
Germany,1998-07-17,21.031677966101693,10.338745762711868,1.5314523212745763,7,17,1998
Germany,1999-07-17,25.39420338983051,10.538033898305084,0.016264189708474576,7,17,1999
Germany,2000-07-17,17.759033898305084,9.771796610169492,1.1822377096677967,7,17,2000
Germany,2001-07-17,20.5365593220339,8.239457627118645,0.8485309486372882,7,17,2001
Germany,2002-07-17,19.453813559322036,14.889474576271187,22.885459557559322,7,17,2002
Germany,2003-07-17,27.543966101694917,15.794525423728812,4.689687492488136,7,17,2003
Germany,2004-07-17,28.4425593220339,13.44271186440678,1.4114058625220338,7,17,2004
Germany,2005-07-17,23.509084745762713,11.392271186440679,0.16128901501016948,7,17,2005
Germany,2006-07-17,28.784627118644067,11.90313559322034,0.0,7,17,2006
Germany,2007-07-17,26.659000000000002,15.870881355932202,0.6034624756474576,7,17,2007
Germany,2008-07-17,18.840966101694914,10.686711864406782,1.2004076721355934,7,17,2008
Germany,2009-07-17,26.89335593220339,15.215694915254238,6.7518783495457635,7,17,2009
Germany,2010-07-17,26.814271186440678,14.903389830508473,4.2534778432271185,7,17,2010
Germany,2011-07-17,21.546084745762712,13.503203389830508,8.490486712027119,7,17,2011
Germany,2012-07-17,18.67593220338983,12.656915254237289,9.333841296081355,7,17,2012
Germany,2013-07-17,26.297542372881356,11.535576271186441,0.015304050793220341,7,17,2013
Germany,2014-07-17,27.725915254237286,12.355949152542372,0.24457383726101695,7,17,2014
Germany,1979-07-18,21.98294915254237,13.615728813559322,3.8104175088,7,18,1979
Germany,1980-07-18,15.700389830508474,10.718796610169493,4.212279357925424,7,18,1980
Germany,1981-07-18,16.05750847457627,8.917322033898307,8.368491886901694,7,18,1981
Germany,1982-07-18,23.250576271186443,13.075949152542373,2.2574923714983055,7,18,1982
Germany,1983-07-18,28.685135593220338,17.518372881355933,4.450102494589831,7,18,1983
Germany,1984-07-18,15.245762711864407,10.696372881355934,3.9259539500338985,7,18,1984
Germany,1985-07-18,26.42635593220339,12.02393220338983,1.5508877945491526,7,18,1985
Germany,1986-07-18,18.303745762711866,12.15408474576271,2.8496369788474576,7,18,1986
Germany,1987-07-18,19.640949152542373,14.015593220338982,12.734437605315254,7,18,1987
Germany,1988-07-18,18.31113559322034,12.250389830508475,3.6166433166915257,7,18,1988
Germany,1989-07-18,15.726457627118643,10.176694915254238,3.799011119918644,7,18,1989
Germany,1990-07-18,17.126949152542373,12.104491525423729,1.3166427950237287,7,18,1990
Germany,1991-07-18,21.30628813559322,9.949033898305084,1.9617115017355933,7,18,1991
Germany,1992-07-18,22.8134406779661,14.3735593220339,2.7038706188338986,7,18,1992
Germany,1993-07-18,22.161491525423727,12.26577966101695,1.4440359232677966,7,18,1993
Germany,1994-07-18,25.00186440677966,14.161186440677966,2.241184733572881,7,18,1994
Germany,1995-07-18,21.298271186440676,13.680542372881357,3.159675165355932,7,18,1995
Germany,1996-07-18,16.218372881355933,8.25106779661017,1.368752179362712,7,18,1996
Germany,1997-07-18,19.294542372881356,13.328677966101695,13.913532710481356,7,18,1997
Germany,1998-07-18,20.590525423728813,13.165915254237287,1.5556012386711864,7,18,1998
Germany,1999-07-18,29.15871186440678,12.578271186440677,0.005120747633898305,7,18,1999
Germany,2000-07-18,16.544762711864408,9.492644067796613,0.945592477261017,7,18,2000
Germany,2001-07-18,21.46235593220339,10.968762711864409,3.067385365586441,7,18,2001
Germany,2002-07-18,16.76864406779661,13.125576271186441,11.847719834115255,7,18,2002
Germany,2003-07-18,26.410542372881356,13.348949152542374,1.8433958871050846,7,18,2003
Germany,2004-07-18,28.04308474576271,15.984169491525424,3.612976246861017,7,18,2004
Germany,2005-07-18,29.194525423728816,11.232118644067796,1.7514987887593219,7,18,2005
Germany,2006-07-18,31.523457627118646,12.697762711864407,0.0,7,18,2006
Germany,2007-07-18,25.54957627118644,13.851932203389831,1.2069830250305085,7,18,2007
Germany,2008-07-18,18.593966101694917,11.685169491525423,2.0641844319864404,7,18,2008
Germany,2009-07-18,18.904966101694917,13.348169491525423,12.146801509220339,7,18,2009
Germany,2010-07-18,24.067203389830507,11.27606779661017,1.703491767823729,7,18,2010
Germany,2011-07-18,20.460949152542373,11.724915254237288,3.3789944803118646,7,18,2011
Germany,2012-07-18,22.57286440677966,13.443559322033897,3.5167304111186444,7,18,2012
Germany,2013-07-18,26.84372881355932,14.212254237288136,0.12580742019661018,7,18,2013
Germany,2014-07-18,30.05991525423729,14.246203389830507,0.006342745423728813,7,18,2014
Germany,1979-07-19,17.93335593220339,12.921084745762712,3.9368064842847454,7,19,1979
Germany,1980-07-19,16.236745762711863,12.391084745762711,6.874034680555932,7,19,1980
Germany,1981-07-19,14.641610169491527,9.177559322033897,7.2037258056,7,19,1981
Germany,1982-07-19,22.922966101694914,11.999542372881356,0.07966253080677965,7,19,1982
Germany,1983-07-19,23.919813559322034,14.106118644067797,3.204016142155932,7,19,1983
Germany,1984-07-19,15.598254237288137,11.920389830508475,5.02060060519322,7,19,1984
Germany,1985-07-19,22.303305084745762,14.997220338983052,7.0449831368542375,7,19,1985
Germany,1986-07-19,17.856762711864405,10.001949152542373,1.9945014264,7,19,1986
Germany,1987-07-19,21.554440677966102,12.58093220338983,8.314157051755933,7,19,1987
Germany,1988-07-19,19.415338983050848,11.060864406779661,1.7308124140881356,7,19,1988
Germany,1989-07-19,18.667830508474577,8.463372881355932,0.307972179579661,7,19,1989
Germany,1990-07-19,20.11001694915254,10.071491525423728,0.7715015493559322,7,19,1990
Germany,1991-07-19,18.395372881355932,13.546186440677966,3.4436144188067797,7,19,1991
Germany,1992-07-19,27.914762711864405,11.829152542372881,0.0031422783050847457,7,19,1992
Germany,1993-07-19,20.88884745762712,11.729186440677966,5.938639677640677,7,19,1993
Germany,1994-07-19,23.56527118644068,14.774118644067796,3.025371888122034,7,19,1994
Germany,1995-07-19,23.97506779661017,15.845627118644067,1.4999132249084746,7,19,1995
Germany,1996-07-19,20.39206779661017,7.732406779661016,0.1926680619661017,7,19,1996
Germany,1997-07-19,19.84118644067797,13.039966101694914,11.369918732461016,7,19,1997
Germany,1998-07-19,23.516457627118644,10.89213559322034,0.18347400854237286,7,19,1998
Germany,1999-07-19,30.863864406779662,16.562627118644066,0.19260996577627118,7,19,1999
Germany,2000-07-19,15.160322033898304,9.220254237288138,2.5535940730169493,7,19,2000
Germany,2001-07-19,21.335050847457627,11.798542372881357,2.3270303116067796,7,19,2001
Germany,2002-07-19,17.547033898305088,11.597389830508474,3.329270768135593,7,19,2002
Germany,2003-07-19,30.52064406779661,13.312050847457627,0.001832991620338983,7,19,2003
Germany,2004-07-19,24.458033898305086,14.912830508474576,2.809748162318644,7,19,2004
Germany,2005-07-19,21.91628813559322,14.787915254237287,4.411580881667796,7,19,2005
Germany,2006-07-19,34.007898305084744,13.994101694915255,0.0,7,19,2006
Germany,2007-07-19,26.588949152542373,13.121610169491527,1.3580162514305083,7,19,2007
Germany,2008-07-19,21.345949152542374,12.71635593220339,6.174078079118645,7,19,2008
Germany,2009-07-19,19.94528813559322,12.186745762711865,3.779605328461017,7,19,2009
Germany,2010-07-19,27.45230508474576,10.329711864406777,0.0,7,19,2010
Germany,2011-07-19,23.569525423728816,9.717813559322034,0.7898750428881356,7,19,2011
Germany,2012-07-19,19.252610169491525,12.736305084745762,5.291767301857627,7,19,2012
Germany,2013-07-19,25.895050847457625,13.997830508474575,0.1178644252881356,7,19,2013
Germany,2014-07-19,31.53915254237288,16.574254237288134,0.0,7,19,2014
Germany,1979-07-02,14.439271186440678,6.163033898305085,0.29952000793220335,7,2,1979
Germany,1980-07-02,14.89591525423729,9.342898305084745,10.639892766508474,7,2,1980
Germany,1981-07-02,21.222610169491524,12.988728813559323,0.8472506690440678,7,2,1981
Germany,1982-07-02,24.482118644067796,10.890237288135593,0.9917955316067796,7,2,1982
Germany,1983-07-02,21.326322033898304,7.395016949152542,0.2707012980610169,7,2,1983
Germany,1984-07-02,16.8444406779661,8.469237288135597,7.428398520081355,7,2,1984
Germany,1985-07-02,17.847457627118644,9.369237288135592,1.9827761343864407,7,2,1985
Germany,1986-07-02,29.421389830508478,13.104576271186442,0.2997964006779661,7,2,1986
Germany,1987-07-02,20.85072881355932,11.671694915254237,1.7494912321627119,7,2,1987
Germany,1988-07-02,19.91415254237288,11.70849152542373,3.2198148068338983,7,2,1988
Germany,1989-07-02,19.342610169491525,13.158593220338982,9.668173126454237,7,2,1989
Germany,1990-07-02,18.85513559322034,9.634627118644069,1.251862416976271,7,2,1990
Germany,1991-07-02,27.16033898305085,14.516593220338983,1.8071578502237289,7,2,1991
Germany,1992-07-02,23.621,13.369610169491526,3.4114065257898303,7,2,1992
Germany,1993-07-02,27.93428813559322,9.564966101694914,0.0141693193220339,7,2,1993
Germany,1994-07-02,28.187881355932205,12.525593220338983,0.0,7,2,1994
Germany,1995-07-02,23.403932203389832,10.669576271186443,3.1816128318101695,7,2,1995
Germany,1996-07-02,17.127271186440677,9.422610169491529,2.8960729123118645,7,2,1996
Germany,1997-07-02,24.065661016949154,10.448999999999998,1.0469597114440679,7,2,1997
Germany,1998-07-02,21.162542372881354,9.88976271186441,0.3558918442576271,7,2,1998
Germany,1999-07-02,23.10628813559322,12.380677966101695,1.1670063681355933,7,2,1999
Germany,2000-07-02,25.583745762711864,11.096406779661017,1.7236692546711863,7,2,2000
Germany,2001-07-02,20.63620338983051,10.75322033898305,0.4682282552542373,7,2,2001
Germany,2002-07-02,17.508084745762712,11.867983050847458,5.228267529966102,7,2,2002
Germany,2003-07-02,20.530050847457627,12.531338983050848,3.205354758101695,7,2,2003
Germany,2004-07-02,19.767593220338984,9.69547457627119,2.562322536244068,7,2,2004
Germany,2005-07-02,23.192762711864408,11.655745762711863,1.1430321883932204,7,2,2005
Germany,2006-07-02,26.62652542372881,14.298915254237288,0.0,7,2,2006
Germany,2007-07-02,20.15715254237288,14.008254237288135,11.409430868664407,7,2,2007
Germany,2008-07-02,31.447796610169494,15.336525423728814,0.33776558298305087,7,2,2008
Germany,2009-07-02,27.8215593220339,16.28908474576271,4.659326201776271,7,2,2009
Germany,2010-07-02,31.667237288135592,15.987457627118644,0.0,7,2,2010
Germany,2011-07-02,15.049661016949152,8.261745762711865,3.4369522336677965,7,2,2011
Germany,2012-07-02,21.838050847457627,9.11633898305085,3.742043058305085,7,2,2012
Germany,2013-07-02,22.37757627118644,10.541711864406778,2.0461456088542374,7,2,2013
Germany,2014-07-02,20.457101694915256,8.004966101694917,0.8758801706033897,7,2,2014
Germany,1979-07-20,15.671508474576271,11.765949152542374,1.7407337592813559,7,20,1979
Germany,1980-07-20,19.600271186440676,13.74179661016949,12.262383451037289,7,20,1980
Germany,1981-07-20,15.928593220338984,8.996661016949155,5.203230853301695,7,20,1981
Germany,1982-07-20,26.446,14.089966101694914,0.8980508418711864,7,20,1982
Germany,1983-07-20,18.203169491525426,10.734355932203393,3.1276125948203393,7,20,1983
Germany,1984-07-20,14.748101694915254,11.704949152542373,1.681204935783051,7,20,1984
Germany,1985-07-20,21.385237288135595,11.903779661016948,5.60387110759322,7,20,1985
Germany,1986-07-20,19.895169491525426,8.046457627118645,0.14018043307118644,7,20,1986
Germany,1987-07-20,20.471254237288136,12.578610169491526,9.245304418942373,7,20,1987
Germany,1988-07-20,23.155813559322034,11.49222033898305,0.26555139762711866,7,20,1988
Germany,1989-07-20,21.24471186440678,7.042389830508475,0.2855689683254238,7,20,1989
Germany,1990-07-20,25.414457627118644,9.418576271186437,0.04509748885423728,7,20,1990
Germany,1991-07-20,19.665830508474574,12.629372881355932,1.7553979153220338,7,20,1991
Germany,1992-07-20,31.214694915254235,15.87957627118644,0.0006982834576271187,7,20,1992
Germany,1993-07-20,18.92522033898305,11.687406779661018,4.661246876705085,7,20,1993
Germany,1994-07-20,24.401016949152545,13.815474576271185,1.2838524836338983,7,20,1994
